DBA Name,Street Address,Yelp Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp Address
Wipe Out Bar & Grill,Pier 39 A-02,Wipeout Bar & Grill,iaKZgEBfD4Ak4OR2vNKFrg,$$,3.5,1375,Burgers,FALSE,Pier 39
New Lun Ting Cafe Inc,670 Jackson St,Yank Sing,tWjWAyRbodjg3YPuvdzVdg,$$,3.5,1573,Dim Sum,FALSE,49 Stevenson St
Phuket Thai Restaurant,248 Divisadero St,Phuket Thai Restaurant,IHcOOCDt_NOENttBE7lWSg,$,3,157,Thai,FALSE,248 Divisadero St
Bus Stop Pizza 1,256 Divisadero St,Ragazza,9acPdpguULGPbChPwpS3aw,$$,4,660,Italian,FALSE,311 Divisadero St
Howard Street Coffee Roastery,180 Howard St,Howard Street Coffee Roastery,TykrtPTAlPO5k9qaaCBj4A,$,4,61,Coffee Roasteries,TRUE,180 Howard St
La Palma Foods Inc,2884 24th St,Roosevelt Tamale Parlor,4L55hW_30nCS2rVL0YL-2A,$$,4,439,Mexican,FALSE,2817 24th St
Great Eastern Restaurant,649 Jackson St,Great Eastern Restaurant,QxHtdBOe3Kppf8tEd2Wm6A,$$,3.5,2052,Dim Sum,FALSE,649 Jackson St
Acme Chop House,24 Willie Mays Plaza,Public House,wKa_E1SnjQxxEGBD4Opcvw,$$,3.5,527,Sports Bars,FALSE,24 Willie Mays Plz
Bon Appetit@usf-Outta Here,2130 Fulton St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bon Appetit@usf,2800 Turk St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bon Appetit @ Kirkland & Ellis,555 California St Ste 2700,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Public House - Mijita,24 Willie Mays Plaza,Public House,wKa_E1SnjQxxEGBD4Opcvw,$$,3.5,527,Sports Bars,FALSE,24 Willie Mays Plz
Bon Appetit (Club Ed),2350 Turk St,Presidio Social Club,U1nNL9ur-0RO7gROm9PpOw,$$,3.5,1174,American (New),FALSE,563 Ruger St
Bon Appetit Management Co,601 Townsend St,Bon Appetit Management Co,cchMNNhvn5kxTsl0IiG-VQ,No record in Yelp,1.5,19,Caterers,FALSE,100 Hamilton Ave
Crossroads,2130 Fulton St,Crossroads Trading Co.,oAqvjBJQ5RNycBlahc9VEA,$$,3,168,"Used, Vintage & Consignment",FALSE,1519 Haight St
Outta Here,2130 Fulton St,Outta Here Cheesesteaks,WvSdDLdeNRcgNH7kgAIEsQ,$$$,3.5,11,Sandwiches,FALSE,24 Willie Mays Plz
Outtakes,2800 Turk St,Outtakes Cafe,jWd3cVgcueS_FHsUUDF6aw,$$$,1.5,8,Coffee & Tea,FALSE,2800 Turk Blvd
Bon Appetit @ Twitter,1355 Market St Fl 9,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ba @ Adobe Sf,601 Townsend St,La Taqueria,JARsJVKLPgs_yC3cwDnp7g,$,4,4010,Mexican,FALSE,2889 Mission St
Ba @ Public House-Mijita,24 Willie Mays Plaza,Gott's Roadside,qXUzHmPdbGEt5EKSdWqbmg,$$,3.5,2672,Ice Cream & Frozen Yogurt,FALSE,1 Ferry Building
Bon Appetit Management Co,Pier 15,Katz's Delicatessen,V7lXZKBDzScDeGB8JmnzSA,$$,4,12015,Delis,FALSE,205 E Houston St
Lucas-Ldac,1 Letterman Dr,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bon Appetit & Curiosity Cateri,Pier 15 Pier 15,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Curiosity Catering,15 Pier Pier 15,Edenopolis,1IAWNWKTuHtWvdOTp3HHAA,No record in Yelp,5,21,Caterers,FALSE,80 N Moore St
Kkr,555 California St,Accel KKR Members Fund,rQs5C--U5BD3wc4jEucWbg,No record in Yelp,1,1,No record in Yelp,FALSE,2500 Sand Hill Rd
Bon Appetit Management Co,555 California St #51,Bon Appetit Management Co,cchMNNhvn5kxTsl0IiG-VQ,No record in Yelp,1.5,19,Caterers,FALSE,100 Hamilton Ave
Bon Appetit @ Twitter,1355 Market St Fl 6,Cascal,K6IdrX5prUvA5iAMCdQfGw,$$,3.5,2909,Tapas Bars,FALSE,400 Castro St
Presidio Golf Cafe,300 Finley Rd,The Clubhouse at the Presidio Golf Course,PfNecZzwgwmLWh6hWOHtcw,$$,4.5,72,Venues & Event Spaces,FALSE,300 Finley Rd
Presidio Transit Cafe,215 Lincoln Blvd,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bon Appetit Management Co,1155 Battery St,Bon Appetit Management Co,cchMNNhvn5kxTsl0IiG-VQ,No record in Yelp,1.5,19,Caterers,FALSE,100 Hamilton Ave
Presidio,101 Montgomery St,The Presidio,TuZXDDYPaXQGN4hLhMCszQ,No record in Yelp,4.5,231,Landmarks & Historical Buildings,FALSE,"San Francisco, CA 94129"
Bon Appetit @ Twitter 29044,1355 Market St Fl 5,Cascal,K6IdrX5prUvA5iAMCdQfGw,$$,3.5,2909,Tapas Bars,FALSE,400 Castro St
Kentucky Fried Chicken,2040 Ocean Ave,KFC,wLmq0FmlXb6KwDQRb5V86Q,$,2,20,Fast Food,FALSE,1164 Jericho Tpke
La Folie,2316 Polk St,La Folie,eSixRz7xcwtFdeh9hN5TyQ,$$$$,4.5,1450,French,FALSE,2316 Polk St
Focus On Line,3650 Fillmore St 205,Tpumps,erYYJowEw5Z_gqXdT0XuQQ,$,3.5,1121,Coffee & Tea,FALSE,1916 Irving St
Palio D'asti,640 Sacramento St,Palio,Bs-uBmaaGhr3XF6uFXfAFw,$$,3.5,539,Italian,FALSE,640 Sacramento St
Original Perfect Hamburger The,601 Geary St,Original Perfect Hamburger,COXn4BULAsOTirWRyyvrsA,$,3,106,Burgers,FALSE,601 Geary St
Caftec Inc,3450 3rd St Ste 4f,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ryokos,619 Taylor St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Wayo,1407 Van Ness Ave,Wayo Sushi,f6G4fFuwx_hQOMxvZPmqjw,$$,4,692,Sushi Bars,FALSE,1407 Van Ness Ave
Bix,56 Gold St,BIX,PzPPcGVg5O4UuW5cTopJhA,$$$,4,1807,American (Traditional),FALSE,56 Gold St
Catering For Two Or More,1040 Bush St,Le's Kitchen Catering,K2iJi9DQm-fkOq2Fy8_NGg,No record in Yelp,5,87,Caterers,FALSE,"San Francisco, CA 94142"
Catering For Two Or More,5051 Mission St,Turo Cafe and Grill,OXXBrMzu-vCFAH36UOmz1A,$,4.5,93,Filipino,FALSE,2275 San Jose Ave
Specialtys Cafe & Bakery,22 Battery St Ste D,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,150 Spear St #220,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,1 Post St Lwr Lvl,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,505 Sansome St Grd Flr,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,101 New Montgomery St Grd Fl,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,369 Pine St,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,115 Sansome St 300,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Specialtys Cafe & Bakery,500 Howard St Ste 102,Specialty's Café & Bakery,Q5oIEaKp4ul5UI0zOjOjbg,$,3.5,444,Sandwiches,FALSE,1 Post St
Lucky Creation Vegetarian Rest,854 Washington St,Green Leaf Vegetarian & Vegan Restaurant,boxWxmC9TiGk8ADoyRhXfw,$$,4,330,Vegan,FALSE,62 Water St
Lanna Restaurant,1245 Noriega St,Lanna Thai Restaurant,6y26VcGgSuiJrcXk6YKXyw,$,4,178,Thai,TRUE,1245 Noriega St
Bohemian Cigar Store Inc,566 Columbus Ave,The Beehive,367aDatN4B0UNT4hNPMqPQ,$$,3.5,2167,American (Traditional),FALSE,541 Tremont St
North Beach Pizza Too!,1462 Grant Ave,Tony's Pizza Napoletana,mSMZJj2pFvttWLpcDmgrEA,$$,4,4972,Pizza,FALSE,1570 Stockton St
Akiko's Restaurant & Sushi Bar,431 Bush St,Akiko's Sushi Bar,iIY6k6NnEeUmdmqkn9zJJw,$$,3.5,493,Sushi Bars,FALSE,542 Mason St
Akiko's,431 Bush St,Akiko's Restaurant,IRD_9JUjR-06zztisuTdAA,$$$,4,1877,Sushi Bars,FALSE,431 Bush St
Royale,1326 Grant Ave,The Royale,PDhkPTeEjGRgqvVyl3Wbzg,$$,4,251,Lounges,FALSE,800 Post St
Orexi,243 West Portal Ave,Orexi,Du3-fALBKDhn0osed2kOpg,$$,4,359,Greek,FALSE,243 W Portal Ave
G & G Produce,5015 Geary Blvd,G & G Finest Produce,7iAoA4Ugm8gcMDN-kpWP3Q,$,4.5,3,Fruits & Veggies,TRUE,5015 Geary Blvd
Flower Market Cafe,698 Brannan St,Bechelli's Flower Market Cafe,jgp3WlMySClJ43Zt0bvA2w,$$,3.5,140,Breakfast & Brunch,FALSE,698 Brannan St
38 Bryant St Unit #3,38 Bryant St Ste 3,Gary Danko,WavvLdfdP6g8aZTtbBQHTw,$$$$,4.5,5495,American (New),FALSE,800 N Point St
"Sugita Foods, Inc.",704 Sutter St,Sanraku,w45rq7jonVT2z8nEIhm96g,$$,3.5,661,Japanese,FALSE,135 4th St
Sanraku,101 4th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Tekka Japanese Restaurant,537 Balboa St,Tekka Japanese Restaurant,BLcV0Z4nzKLkCjneKrTclA,$$$,4,405,Japanese,FALSE,537 Balboa St
Lois Vietnamese Restaurant,2228 Irving St,Loi's Vietnamese Restaurant,cV3nOiQbq0o9plia9OSXVQ,$,3.5,630,Vietnamese,FALSE,2228 Irving St
Dinos Uncle Vito,2101 Fillmore St,The Sausage Factory,9i5LZqFVbTRq215ypJYzYQ,$$,3.5,576,Italian,FALSE,517 Castro St
949-51a Valencia St Apartments,949 Valencia St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
976-80 Valencia St Apts,978 Valencia St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Vanilla Saffron Imports,949 Valencia St,Vanilla Saffron Imports,YxDvM9SkR27twqVc9Hlg0w,$,4.5,14,Specialty Food,FALSE,585 Potrero Ave
Xanath,951 Valencia St,Xanath Ice Cream,y1CtMGY68B5ZJeH82ok8HA,$,4,438,Ice Cream & Frozen Yogurt,FALSE,951 Valencia St
Xanath At The Conservatory,100 J F Kennedy Dr,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Nick's Lighthouse,5 Fishermans Wharf  #5,Nick's Lighthouse,#NAME?,$$,3,984,Seafood,FALSE,2815 Taylor St
Nick's Lighthouse,45 Pier Shed B Space 1a,Nick's Lighthouse,#NAME?,$$,3,984,Seafood,FALSE,2815 Taylor St
Hunan Chef Restaurant,525 Cortland Ave,Hunan Chef,3AfJM2V4SS5v3nVoJfo-wQ,$,3,93,Chinese,FALSE,525 Cortland Ave
Acquerello,1722 Sacramento St,Acquerello,mDM7-ho67ePJXd5TodtCOg,$$$$,4.5,1092,Italian,FALSE,1722 Sacramento St
Ruths Chris Steak House Inc,1601 Van Ness Ave,Ruth's Chris Steak House,Kxwc8PIKy2JsegNwgBjAtA,$$$,4,2103,Steakhouses,FALSE,1601 Van Ness Ave
Rsch Operations Inc,1601 Van Ness Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Taqueria San Francisco,2794 24th St,Taqueria San Francisco,M10HydVTu_qLEfAXZASvCw,$,4,241,Mexican,FALSE,2794 24th St
Micado,2126 Irving St,Micado Restaurant,Ye6oSvS6dhNSeK9UjurU_g,$$,3.5,148,Sushi Bars,FALSE,2126 Irving St
535-541 Castro St Apartments,535 Castro St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
527-533 Castro St Apartments,527 Castro St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
San Francisco Badlands,4121 18th St,SF Badlands,emaOfezXC5OMDmGC4yiKnA,$$,3,637,Dance Clubs,FALSE,4121 18th St
Patio Cafe,531 Castro St,Philz Coffee,wsPDEO08w_lH0x123_YEXg,$,4.5,1053,Coffee & Tea,FALSE,549 Castro St
Castrobar,531 Castro St,Il Casaro Pizzeria & Mozzarella Bar - Castro,fCXRcQ7avAaqlaTvgWMpAQ,$$,4.5,83,Pizza,FALSE,235 Church St
Castro Bar,531 Castro St,440 Castro,0hsNMZC_y8xBIQMffzBEaQ,$,3.5,204,Gay Bars,FALSE,440 Castro St
Bar Castro,531 Castro St,The Mix,vDyUNvy2iRCQZpQC5TZyqg,$,3.5,268,Gay Bars,FALSE,4086 18th St
Castro Hot Dogs,4144 18th St,Dapper Dog,a8GvaZmFr8kfLA4gi8zfGA,$,4,192,Hot Dogs,FALSE,417 Castro St
Bravo Pizza,5145 Mission St,Bravo Pizza,JU3t0Bae1G4p4NVM0sS0Xg,$$,4,451,Pizza,FALSE,5145 Mission St
Portico,245 Market St #3,Portico Restaurant,Mghn3MQ2WDJoadh25k-Xmg,$,3.5,105,Salad,FALSE,245 Market St
Kezar Bar & Restaurant,900 Cole St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Victors,210 Townsend St,Victor's,kX8rvvC0RxwW_6-C8wHn-Q,$,3.5,325,Mexican,TRUE,210 Townsend St
El Miramar Restaurant #2,53 3rd St,Xochitl Taqueria,UJYLVyqur-3dX9DtUDkzrg,$$,3.5,149,Mexican,FALSE,1015 Fulton St
Olivos Taqueria,1017 Larkin St,Olivo's,wC6YHdGylMHRh3-Nsb2yNA,$,4,336,Mexican,FALSE,1017 Larkin St
J & A Restaurant,5712 Mission St,J & A Restaurant,xusFBl0gw2KBsLFV4Rkjdw,$,4,121,Chinese,FALSE,5712 Mission St
Wong Hor Che Fashion,5712 Mission St,Turtle Tower,mRd7YvLZTgorwQ36M9nDaA,$$,4,747,Vietnamese,FALSE,645 Larkin St
Sing Sing Coffee Shop,309 Hyde St,Sing Sing Sandwich Shop,DfPLBY50sx7-A1aI0wmoLg,$,4,159,Sandwiches,FALSE,309 Hyde St
Grand 7 Liquor & Deli,1740 Cesar Chavez,Grand Seven Food Liquor & Deli,9TJBGDfAch9k-adFuQ2lEA,$,4.5,45,Delis,FALSE,1740 Cesar Chavez
Kentucky Fried Chicken,1610 Jerrold Ave,KFC,wnGWyRbY0--cBaL_LL1ZwA,$,3,23,Chicken Wings,FALSE,4285 Mission St
Wong Tai Sen Temple Services,586 6th Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
California Pizza Kitchen,53 3rd St,California Pizza Kitchen at Bridgewater Commons,GFaBRw4Nt34Xgs6xPcwAUw,$$,3,115,Pizza,FALSE,400 Commons Way
Peet's Coffee And Tea Inc,3419 California St,Starbucks,Rj7h0U3Qm8NABv7IdBremg,$,3.5,425,Coffee & Tea,FALSE,3595 California St
Peet's Coffee And Tea Inc,2156 Chestnut St,Starbucks,Rj7h0U3Qm8NABv7IdBremg,$,3.5,425,Coffee & Tea,FALSE,3595 California St
Peet's Coffee And Tea Inc,54 West Portal Ave,Double Shot Coffee,jM9XHX03w300rvDKAzE1sQ,$,4,62,Coffee & Tea,FALSE,4587 Mission St
Peet's Coffee And Tea Inc,2257 Market St,Peet's Coffee,BMzrow5NMGQifKMLpyxAOQ,$,3.5,170,Coffee & Tea,FALSE,2257 Market St
Peet's Coffee And Tea Inc,2139 Polk St #C,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,$,4,1520,Coffee & Tea,FALSE,1 Ferry Building
Peet's Coffee And Tea Inc,22 Battery St,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,$,4,1520,Coffee & Tea,FALSE,1 Ferry Building
Peet's Coffee And Tea Inc,2300 16th St Ste 240,Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,$$,4,2223,Coffee & Tea,FALSE,66 Mint St
Peet's Coffee And Tea Inc,217 Montgomery St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Peet's Coffee And Tea Inc,2197 Fillmore St,Starbucks,Rj7h0U3Qm8NABv7IdBremg,$,3.5,425,Coffee & Tea,FALSE,3595 California St
Peet's Coffee And Tea Inc,Ferry Bldg The Embarcadero C3,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,$,4,1520,Coffee & Tea,FALSE,1 Ferry Building
Peet's Coffee And Tea Inc,101 2nd St,Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,$$,4,2223,Coffee & Tea,FALSE,66 Mint St
Peet's Coffee & Tea Inc,3251 20th Ave,Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,$$,4,2223,Coffee & Tea,FALSE,66 Mint St
Peet's Coffee And Tea Inc,919 Cole St,Peet's Coffee,BMzrow5NMGQifKMLpyxAOQ,$,3.5,170,Coffee & Tea,FALSE,2257 Market St
Peet's Coffee And Tea Inc,595 Mission St,Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,$$,4,2223,Coffee & Tea,FALSE,66 Mint St
Peet's Coffee & Tea,2 Embarcadero Ctr #R2113,Peet's Coffee,LespW8cVsiMzVfuEQQATEQ,$,3.5,180,Coffee & Tea,FALSE,1 Ferry Building
Peet's Coffee & Tea,601 Van Ness Ave,Peet's Coffee,4H3uVZ-OvM2vmVOIor3tfQ,$$,3.5,171,Coffee & Tea,FALSE,601 Van Ness
Peet's Coffee & Tea,680 Mission St,Peet's Coffee,3Vp1tYOegGTeuFbhZGKAGA,$,4,191,Coffee & Tea,FALSE,692 Mission St
Peet's Coffee & Tea,310 Broderick St,Peet's Coffee,fkoRYeplGNR1bi_cem5n6w,$,4,139,Coffee & Tea,FALSE,5201 Geary Blvd
Peet's Coffee & Tea,1 California St,Peet's Coffee,LespW8cVsiMzVfuEQQATEQ,$,3.5,180,Coffee & Tea,FALSE,1 Ferry Building
Peet's Coffee & Tea,5201 Geary Blvd,Peet's Coffee,fkoRYeplGNR1bi_cem5n6w,$,4,139,Coffee & Tea,FALSE,5201 Geary Blvd
Peet's Coffee & Tea,1509 Sloat Blvd,Peet's Coffee,ptn7JSu26mGskvs2MDufxA,$,3.5,85,Coffee & Tea,FALSE,1509 Sloat Blvd
Peet's Coffee & Tea,405 Howard St,Peet's Coffee,3Vp1tYOegGTeuFbhZGKAGA,$,4,191,Coffee & Tea,FALSE,692 Mission St
Peet's Coffee & Tea,555 9th St #B5,Peet's Coffee,za4AJqDJEA-2adi51qtARQ,$,3.5,142,Coffee & Tea,FALSE,2300 16th St
Peets Coffee & Tea,450 Sansome St Ste 1,Peet's Coffee,LespW8cVsiMzVfuEQQATEQ,$,3.5,180,Coffee & Tea,FALSE,1 Ferry Building
Peets Coffee & Tea Inc,370 4th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Peet's Coffee & Tea,1400 Van Ness Ave,Peet's Coffee,CUZp7vzZMY4ihzKtLEVk3A,$,4,83,Coffee & Tea,FALSE,1400 Van Ness Ave
Peet's Coffee & Tea,595 Market St,Peet's Coffee,3Vp1tYOegGTeuFbhZGKAGA,$,4,191,Coffee & Tea,FALSE,692 Mission St
Manoras Thai Cuisine,1600 Folsom St,Manora's Thai Cuisine,A6D6wG5y0sqpaqJjgc8QeQ,$$,4,579,Thai,FALSE,1600 Folsom St
Rite Spot Cafe,2099 Folsom St,Rite Spot Cafe,9Dqd8evoxKi0JtHI7iX0pw,$,3.5,143,Bars,FALSE,2099 Folsom St
Noe Bagel,3933 24th St,Noe Bagel,ceywr-Y82kXrOnGq7OS30g,$,3.5,82,Bagels,FALSE,3933 24th St
Subway Sandwiches,1199 Sutter St,Subway Restaurants,f134JY-da1-ciO-jND1wfA,$,3,81,Sandwiches,FALSE,2001 Van Ness Ave
Subway Sandwiches,2675 Geary Blvd Ste 203a,Subway Restaurants,f134JY-da1-ciO-jND1wfA,$,3,81,Sandwiches,FALSE,2001 Van Ness Ave
Deli World,18 Ocean Ave,Goldberg's,2pBKr5ZA0X0lJ-Q-sa88Sw,$,4,94,Bagels,FALSE,100 Pantigo Pl
Cafe Bastille,22 Belden Pl,Cafe Bastille,KRpCCCBwaJBGrkBCVUhW7g,$$,3.5,737,French,FALSE,22 Belden Pl
Quinceanera,4905 Mission St,Quinceanera,SFflHmNTwuyYGH841ymirQ,No record in Yelp,1,1,Event Planning & Services,FALSE,4905 Mission St
Pupuseria Y Restaurante Panchi,4901 Mission St #5,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Choice Yakiniku,5214a Diamond Heights Blvd,Heavenly Cafe,OgTQEP1iWn7BEEKdjpT0sA,$$,4,45,Breakfast & Brunch,FALSE,5214 Diamond Heights Blvd
Grand American Construction,5214a Diamond Heights Blvd,Pegasus Builders,u8R8unonJOt1rLYjW1d0xQ,No record in Yelp,4.5,37,Contractors,FALSE,"San Francisco, CA 94127"
652 Polk St Bldg,652 Polk St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Victors Pizza,1411 Polk St,Victor's Pizzeria & Italian Restaurant,GjdLppkFQODOiV4DQZ5EyA,$$,4,958,Pizza,FALSE,1411 Polk St
El Mansour,3119 Clement St,El Mansour,v3my2CwwOPb96S2AyMwE_A,$$,4,608,Moroccan,FALSE,3119 Clement St
Inga Donut,1026 Hyde St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Chatzka's Inc,Pier 41,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ben & Jerrys San Francisco,41 Pier,Norman's Ice Cream & Freezes,sfAIpzEC8ywpy36YhzikmQ,$,4.5,314,Ice Cream & Frozen Yogurt,FALSE,2801 Leavenworth St
Ananda Fuara Vegetarian Restau,1298 Market St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Firenze By Night,1421 Stockton St,Firenze by Night Ristorante,GJ0eh6qBV0NjVwmPQUkHXQ,$$,4,1010,Italian,FALSE,1429 Stockton St
You See Sushi,94 Judah St,You See Sushi,8ed5eduh4zdLGn_y4cCLWA,$,3.5,300,Japanese,FALSE,94 Judah St
Superstar Rest & Fast Food,4919 Mission St,Superstar Restaurant,g60n9gcnr7cco5dh-j2RbA,$,4.5,411,Filipino,FALSE,4919 Mission St
Yukol Place Thai Cuisine,2380 Lombard St,Yukol Place Thai Cuisine,Nsi7vy0kCVwlmvn4fgAIOA,$$,4,383,Thai,FALSE,2380 Lombard St
Dol Ho Restaurant,808 Pacific Ave,Dol Ho,I8q7lH2GAMQmQydZaEU1DA,$,4,386,Dim Sum,FALSE,808 Pacific Ave
Katana-Ya,430 Geary St,Katana-Ya,F3bL-3Btko-JSupCC2pPAw,$$,3.5,4122,Sushi Bars,FALSE,422 Geary St
Suzu Japanese Restaurant,1581 Webster St Ste 105,Suzu Noodle House,gPUXFQkf4koX8CmWJR7wMg,$$,3.5,1476,Noodles,FALSE,1825 Post St
Towns End Restaurant & Bakery,2 Townsend St,Town's End Restaurant & Bakery,S6yq--21j7fFadh-aXBtRQ,$$,3.5,769,American (Traditional),FALSE,2 Townsend St
Horseshoe Tavern,2024 Chestnut St,Horseshoe Tavern,VVzOsqxGLFfenbMPcQhh9g,$$,3.5,89,American (New),FALSE,36 Speedwell Ave
Cafe Elena,1 Market St,Cafe Elena,qZR0MwhFxhvWcFYNtvcO6g,$,3.5,88,Greek,FALSE,1 Market Plz
528 Shotwell Apartments,528 Shotwell St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Twenty-Third & Mission Produce,2700 Mission St,Bi-Rite Market,H3LVKSUbbUFqlTuxDKerAg,$$$,4.5,926,Specialty Food,FALSE,3639 18th St
1025 Guerrero Apts,1025 Guerrero St,Valencia Gardens,5zRj1zRoUY1iD5WUG5PHEA,No record in Yelp,3.5,8,Apartments,FALSE,15th & Valencia
Eleftheriadis Kostas,340 Baltimore Way,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Orale Orale Inc,113 Sacramento St,Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,$$,3.5,2189,Mexican,FALSE,3409 24th St
Doo Bu,1723 Buchanan St,Blue House Korean BBQ,Dh-Hv9F4MO95g1tFL5QhSA,$$,4,1115,Korean,FALSE,1030 Howe Ave
Cafe Rocco,1131 Folsom St,Rocco's Café,8bySDwY9OU-DWaZebUR7vg,$$,4,981,Italian,FALSE,1131 Folsom St
Tony Baloneys,1098 Howard St,Tony Baloney's,UfRtNO0ZPscwVFNQl2ZUcw,$,4,235,Delis,FALSE,1098 Howard St
Jade Cafe #3,1688 Bryant St,Jade Cafe,#NAME?,$,3,288,Chinese,FALSE,1688 Bryant St
The Law Cafe,200 Mcallister St,Law Cafe,imLEKrGgqvpwAICM1-oUKw,$,4,16,Coffee & Tea,FALSE,200 McAllister St
Fringale,570 4th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Tokyo Express Teriyaki House,660 Sacramento St,Sanraku,cjfJOMF6hpE7bX0ESWdAEg,$$,4,1692,Japanese,FALSE,704 Sutter St
Tokyo Express Teriyaki Hse Iii,3251 20th Ave #250i,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
